Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2012-06-01,Williamtown,9.6,17.7,NA,NA,NA,E,33,NW,ESE,9,17,96,89,1029.4,1025.7,8,8,13.3,15.9,NA,NA
2012-06-02,Williamtown,11.7,18.4,NA,NA,NA,NW,13,NNE,ESE,6,7,97,81,1021.9,1018,8,8,14.8,18.1,NA,NA
2012-06-07,Williamtown,9.8,14.8,12.4,2.6,NA,SW,33,SW,WNW,24,9,85,78,1022.5,1021.4,6,7,12.1,13.6,Yes,NA
2012-06-08,Williamtown,5.4,17,NA,NA,NA,WNW,24,WNW,S,17,9,87,48,1026,1023.8,NA,NA,9.5,15.3,NA,NA
2012-06-14,Williamtown,9.1,18.7,2.8,1.4,NA,WNW,24,WNW,SE,15,13,97,74,1019.4,1016.8,6,3,11.5,17.4,Yes,NA
2012-06-15,Williamtown,7.5,21.3,NA,NA,NA,NW,19,NW,N,11,13,95,49,1018.3,1014.8,2,NA,11.1,20.9,NA,NA
2012-06-16,Williamtown,8,15.2,NA,NA,NA,WNW,31,N,NE,7,2,83,77,1018.3,1015.3,7,8,12.1,14.9,NA,NA
2012-07-05,Williamtown,7.8,16.2,4.2,1.2,NA,SSW,48,WSW,SSW,17,30,75,60,1029.8,1029,3,5,11.7,14.9,Yes,NA
2012-07-06,Williamtown,9,14.9,NA,NA,NA,WSW,37,NW,SW,7,17,94,74,1032.3,1030.4,8,8,10.5,14.4,NA,NA
2012-07-12,Williamtown,9.7,15.6,0,1.8,NA,NE,35,NW,NE,9,13,96,96,1018.6,1014.1,6,8,12.2,14.7,No,NA
2012-07-13,Williamtown,10.9,17.7,NA,NA,NA,NNE,28,N,NNE,13,9,97,87,1014.3,1011,8,7,13.4,17.4,NA,NA
2012-07-14,Williamtown,9.9,18.7,NA,NA,NA,NW,54,NW,NW,15,30,76,42,1014.5,1011.4,NA,NA,14.7,18,NA,NA
2012-07-19,Williamtown,6.1,16.6,0,2.8,NA,SSW,52,WNW,SSW,20,33,68,61,1019.6,1019.3,1,5,11,13.9,No,NA
2012-07-20,Williamtown,5.5,17.3,NA,NA,NA,SSW,39,WNW,SSW,20,24,69,59,1024.8,1023.7,NA,NA,9.9,15.1,NA,NA
2012-10-04,Williamtown,9,31.9,0,7.2,NA,NW,50,NW,NW,13,31,36,13,1020.3,1014.7,0,0,22.3,30.9,No,NA
2012-10-05,Williamtown,12.7,36.2,NA,NA,NA,WNW,57,WNW,W,26,26,23,9,1015.9,1011.3,NA,NA,27.4,35.9,NA,NA
2012-10-06,Williamtown,17.1,20.6,NA,NA,NA,E,43,E,ENE,15,22,69,70,1018.7,1014.1,8,8,18.7,18.6,NA,NA
2012-10-11,Williamtown,13.7,16.8,0,5.2,NA,WNW,52,W,WNW,11,11,87,87,1006.3,1005.6,8,7,14.9,15.3,No,NA
2012-10-12,Williamtown,7.8,15.4,NA,NA,NA,WNW,67,WNW,WSW,46,26,46,80,1007.7,1009.4,NA,7,12.6,11.4,NA,NA
2012-10-18,Williamtown,16.2,23.5,0,16,NA,E,50,ENE,ENE,17,30,59,53,1022.8,1019.2,7,1,19.3,21.9,No,NA
2012-10-19,Williamtown,9.9,31.1,NA,NA,NA,W,33,WNW,SE,7,17,69,35,1016.9,1011.7,NA,NA,18.5,29.5,NA,NA
2012-10-20,Williamtown,12.9,37.9,NA,NA,NA,WNW,54,NW,SSE,22,31,49,47,1008.2,1008.2,NA,NA,24,25.3,NA,NA
2013-01-10,Williamtown,20.6,25.9,0,8.6,NA,E,43,ENE,ENE,19,26,55,52,1009.2,1008.9,6,7,23.8,25.1,No,NA
2013-01-11,Williamtown,17.2,34.6,NA,NA,NA,ENE,46,NNW,ENE,13,19,65,48,1010.5,1005.7,NA,NA,24.5,32.6,NA,NA
2013-01-12,Williamtown,19.6,43.7,NA,NA,NA,SSW,56,NNW,WSW,19,15,43,19,1006.2,1004.6,NA,NA,31.9,42.1,NA,NA
2013-01-17,Williamtown,18.3,31.8,0,8,NA,ENE,39,WSW,E,7,20,78,52,1012.1,1007.5,6,0,24.1,30.9,No,NA
2013-01-18,Williamtown,20.4,44.8,NA,NA,NA,SSW,59,NW,NW,13,31,60,15,1004.6,999.8,NA,NA,29.5,44.2,NA,NA
2013-01-20,Williamtown,18.9,24.3,12.8,27.6,NA,S,24,SE,SSE,11,9,93,95,1016.8,1015.7,8,8,20.3,20.4,Yes,NA
2013-01-24,Williamtown,19.8,26.5,2.2,4.2,NA,S,43,SSW,S,26,31,86,74,1016.6,1015.6,7,6,22.6,25.5,Yes,NA
2013-01-25,Williamtown,18.1,30,NA,NA,NA,ENE,41,NE,E,11,24,80,57,1012.8,1010,6,NA,25.2,29.2,NA,NA
2013-01-26,Williamtown,21.9,30.6,NA,NA,NA,ENE,50,NE,ENE,20,24,64,76,1012.3,1010.9,NA,8,27.1,27.4,NA,NA
2013-01-31,Williamtown,19.3,30.6,0,3.8,NA,NA,NA,NNE,NE,13,9,72,59,1013.3,1008.8,1,1,24.7,29.3,No,NA
2013-03-01,Williamtown,18.7,19.6,NA,NA,NA,SSE,67,SSE,SSE,41,37,90,96,1011.3,1013.6,8,8,19.6,18.8,NA,NA
2013-03-15,Williamtown,19.7,24.2,0,NA,NA,SW,33,SSW,SW,20,19,83,90,1015.5,1015.2,7,8,22.2,22.4,No,NA
2013-03-21,Williamtown,14.8,28.4,0,5.6,NA,NE,35,N,NE,11,15,68,37,1020.6,1015.3,1,6,19.6,27.5,No,NA
2013-03-22,Williamtown,18.6,33.8,NA,NA,NA,WNW,41,NNW,WNW,9,20,66,38,1015.6,1013,NA,NA,24.5,33.3,NA,NA
2013-03-23,Williamtown,21.1,31.6,NA,NA,NA,WNW,37,WNW,SE,11,15,61,51,1016.4,1013.3,NA,NA,24.3,29.1,NA,NA
2013-03-28,Williamtown,17.7,33.3,0,5.8,NA,NW,39,N,NW,11,22,78,37,1017.7,1013.4,3,2,22.4,32.1,No,NA
2013-03-29,Williamtown,17.6,23.1,NA,NA,NA,SSW,41,SW,SSE,19,28,51,56,1018.4,1017.5,4,7,19.5,20.9,NA,NA
2013-04-04,Williamtown,15.2,21.6,31.2,3.2,NA,ESE,37,W,N,9,9,97,78,1027.1,1026.4,8,7,16.2,20.8,Yes,NA
2013-04-05,Williamtown,12.8,24,NA,NA,NA,ESE,33,WNW,SE,9,13,90,60,1029.7,1027.9,NA,7,18,21.1,NA,NA
2013-04-06,Williamtown,13.9,23.4,NA,NA,NA,SSE,33,WNW,SSE,11,24,91,68,1027.5,1024.3,8,3,17.5,21.8,NA,NA
2013-04-11,Williamtown,10.1,25.4,0,4,NA,SE,31,NW,ESE,13,19,77,53,1023.9,1021.6,0,1,18.2,24.5,No,NA
2013-04-12,Williamtown,12.4,25.4,NA,NA,NA,NNE,33,WSW,NE,7,15,74,48,1025.8,1022.5,NA,NA,20.8,24.5,NA,NA
2013-04-18,Williamtown,13.3,25.3,0.2,4.2,NA,WNW,30,WNW,SSE,15,17,82,59,1014.8,1011.7,1,2,18.5,23,No,NA
2013-04-19,Williamtown,13.8,20.1,NA,NA,NA,SW,44,SW,WSW,28,26,51,41,1014,1012.7,8,8,16.1,18.4,NA,NA
2013-04-20,Williamtown,11.8,16.6,NA,NA,NA,SSE,48,WSW,SSE,19,37,94,89,1012.4,1012.3,8,8,14.6,15.6,NA,NA
2013-05-02,Williamtown,16.8,20.4,0,6.4,NA,SSW,52,S,SSW,35,35,46,53,1024.2,1024.4,4,1,18.8,18.8,No,NA
2013-05-03,Williamtown,11.3,22.4,NA,NA,NA,WNW,24,NW,NNW,19,13,68,43,1027.1,1021.3,NA,NA,15.1,21.4,NA,NA
2013-05-04,Williamtown,10.1,24.5,NA,NA,NA,SSE,52,WNW,SW,22,17,51,27,1018.1,1017.3,NA,NA,18,24.2,NA,NA
2013-05-05,Williamtown,11.9,19.6,NA,NA,NA,SSW,39,WSW,SSW,15,20,59,46,1024.3,1021.7,4,NA,16.5,18.4,NA,NA
2013-05-09,Williamtown,7.6,22.5,0,1.8,NA,SSE,24,WNW,NE,13,2,88,52,1030.7,1027.9,2,1,14.6,22,No,NA
2013-05-10,Williamtown,8.6,22.5,NA,NA,NA,NW,19,NW,SSE,15,13,87,54,1031.1,1028.2,NA,NA,13,21.2,NA,NA
2013-05-23,Williamtown,11.4,19.1,59.4,NA,NA,SSE,59,SE,SE,30,28,96,86,1011.7,1011.6,8,8,14.1,15.5,Yes,NA
2013-05-24,Williamtown,13.9,20.2,NA,NA,NA,SE,63,SE,SSE,41,39,68,53,1016.8,1015.9,8,NA,16.7,18.6,NA,NA
2013-05-31,Williamtown,7.3,23.1,0,NA,NA,NW,19,NW,NE,9,13,84,53,1028.9,1024.9,NA,NA,14.7,22.2,No,NA
2013-06-01,Williamtown,9.5,20.1,NA,NA,NA,NW,19,NW,NNE,9,7,93,74,1021.6,1015.6,NA,NA,14.3,19.5,NA,NA
2013-06-06,Williamtown,9.4,18.4,0,0.8,NA,NW,17,NW,WNW,11,6,95,81,1024.6,1021.3,7,8,12.5,17.3,No,NA
2013-06-07,Williamtown,12.5,22.9,NA,NA,NA,WNW,44,WNW,NW,6,26,89,56,1021.8,1019,8,5,15.7,22.1,NA,NA
2013-06-13,Williamtown,8.6,19.7,4.8,0.8,NA,W,37,NW,WNW,11,22,86,55,1008.9,1006.2,5,6,15,18.1,Yes,NA
2013-06-14,Williamtown,8.2,18.3,NA,NA,NA,NW,69,WNW,WNW,31,37,60,49,1007.6,1004.8,NA,NA,15.3,17.3,NA,NA
2013-06-15,Williamtown,11.9,18.7,NA,NA,NA,WNW,50,W,WSW,20,17,72,46,1010.2,1010,8,8,13.6,17,NA,NA
2013-06-20,Williamtown,8,15.4,7.8,1.6,NA,SW,35,WNW,WSW,17,15,82,77,1023.6,1020.5,7,6,10.6,13.5,Yes,NA
2013-06-21,Williamtown,7.4,16.3,NA,NA,NA,SW,31,WNW,SW,17,19,78,68,1021.3,1018.8,NA,NA,10.8,14.9,NA,NA
2013-06-27,Williamtown,12.6,17.5,5.6,2.2,NA,SE,31,NW,N,2,2,90,94,1021.6,1020.3,6,7,16.4,15.5,Yes,NA
2013-06-28,Williamtown,10.6,18.3,NA,NA,NA,ESE,30,WNW,W,11,7,97,94,1023.3,1022.2,7,8,13.6,13.8,NA,NA
2013-07-05,Williamtown,7.1,21.9,0,NA,NA,WNW,57,NW,WNW,19,31,68,30,1012,1011.6,NA,NA,16.2,21,No,NA
2013-07-06,Williamtown,4.8,16.9,NA,NA,NA,WNW,50,WNW,WNW,30,31,52,25,1021.7,1019.2,NA,NA,10.2,16.2,NA,NA
2013-07-11,Williamtown,5.9,17.6,0,0.4,NA,SSE,28,WNW,SE,9,15,88,65,1035,1032.2,3,2,12.4,16.6,No,NA
2013-07-12,Williamtown,5.4,17.1,NA,NA,NA,WNW,28,WNW,W,17,13,100,65,1031.8,1027.7,8,5,9.3,16.3,NA,NA
2013-07-13,Williamtown,4.3,17.8,NA,NA,NA,SSE,20,NNW,S,13,13,92,69,1029.2,1027.3,NA,8,10.8,16.8,NA,NA
2013-07-18,Williamtown,7.3,22.8,0,1.4,NA,ENE,19,N,SSE,7,9,89,61,1023.9,1020.3,4,5,14.4,21.2,No,NA
2013-07-19,Williamtown,9,22.5,NA,NA,NA,W,31,NNE,N,15,13,68,86,1017.1,1013.9,NA,8,17.7,16.5,NA,NA
2013-07-25,Williamtown,6.5,18.4,0.4,2.8,NA,WNW,26,WNW,SSE,17,17,68,45,1030,1027,7,1,10.5,17,No,NA
2013-07-26,Williamtown,4,20,NA,NA,NA,WNW,48,NW,W,15,24,88,25,1027.1,1023.8,NA,NA,9.1,19.4,NA,NA
2013-07-27,Williamtown,3.6,18.9,NA,NA,NA,SE,28,NW,ESE,19,13,61,58,1030.9,1028.3,NA,NA,10.9,17.9,NA,NA
2013-08-01,Williamtown,6.7,18.1,0,3.6,NA,S,26,WNW,S,13,17,77,59,1023.2,1020.1,1,4,13,16.9,No,NA
2013-08-02,Williamtown,4.7,20.8,NA,NA,NA,NW,52,WNW,NW,13,31,93,34,1018.8,1013.8,3,NA,9.6,20.1,NA,NA
2013-08-08,Williamtown,7.7,14.9,3.8,4.4,NA,SW,56,WNW,W,30,31,56,71,1008.6,1008.1,2,7,12.3,11.7,Yes,NA
2013-08-09,Williamtown,6.9,19.7,NA,NA,NA,WNW,48,WNW,WNW,26,19,62,36,1019,1014.8,NA,NA,11.9,18,NA,NA
2013-08-10,Williamtown,11.9,23.4,NA,NA,NA,WNW,56,WNW,WNW,31,19,35,25,1016.6,1014.2,NA,NA,16.9,23,NA,NA
2013-09-12,Williamtown,5.7,22.9,0,NA,NA,S,54,WNW,SE,15,20,37,33,1016.1,1010.9,NA,NA,18.7,20.4,No,NA
2013-09-13,Williamtown,11,18.6,NA,NA,NA,SSW,52,WSW,ESE,13,20,59,51,1021.9,1018.1,5,1,15.1,17.4,NA,NA
2013-09-15,Williamtown,10.9,19.9,2.6,22,NA,SSE,35,W,E,13,20,66,60,1018.1,1015.7,6,4,18.3,18.5,Yes,NA
2013-09-16,Williamtown,9.4,18.9,NA,3.4,NA,NE,44,ENE,NE,13,13,75,94,1016.1,1010.1,8,8,17.2,16.5,NA,NA
2013-09-17,Williamtown,11.1,24.1,NA,NA,NA,W,46,NNE,WNW,11,22,73,42,1003.2,1000.8,NA,8,17.8,21.6,NA,NA
2013-09-18,Williamtown,14.9,25.6,NA,NA,NA,NW,72,WNW,WNW,33,39,49,24,1004.6,1001.3,NA,NA,20.4,24.9,NA,NA
2013-09-19,Williamtown,9,24.4,NA,NA,NA,WNW,52,WNW,WNW,28,33,32,18,1006.9,1004.3,NA,NA,19.6,23.8,NA,NA
2013-09-20,Williamtown,10.4,24.9,NA,NA,NA,WNW,76,WNW,W,39,33,37,17,1009.7,1005.8,NA,1,18.2,23.3,NA,NA
2013-09-21,Williamtown,9.2,20.9,NA,NA,NA,WNW,35,WNW,SSE,17,22,41,40,1015.3,1012.2,NA,NA,17.1,19.5,NA,NA
2013-10-03,Williamtown,8.1,20.5,0,3.6,NA,SW,54,W,SSW,26,30,33,76,1010.7,1014.6,5,6,19.8,13.3,No,NA
2013-10-04,Williamtown,7,19.2,NA,NA,NA,S,41,SW,SE,19,30,51,63,1022.3,1019.5,8,2,15.6,17.7,NA,NA
2013-10-05,Williamtown,4.3,29.9,NA,NA,NA,WNW,46,NW,WNW,26,24,58,13,1017.8,1010.9,NA,NA,16.9,29.4,NA,NA
2013-11-07,Williamtown,8.1,30.3,0,8,NA,ENE,37,NNW,E,11,20,65,34,1017.6,1012.7,1,1,18.6,30,No,NA
2013-11-08,Williamtown,13.9,35.3,NA,NA,NA,SW,56,NW,ENE,11,26,35,21,1012.2,1007.6,NA,NA,25.7,33.1,NA,NA
2013-11-10,Williamtown,18,22.4,0.4,28.2,NA,SE,52,SSE,SSE,28,30,59,85,1016.1,1015.6,7,7,19.6,18.1,No,NA
2013-11-14,Williamtown,12.9,26.1,0,7.4,NA,ESE,39,S,E,9,26,42,42,1015,1011,0,1,21.7,24.1,No,NA
2013-11-15,Williamtown,14.7,24.5,NA,NA,NA,SE,44,NA,ESE,NA,28,NA,60,NA,1013.5,NA,1,NA,23.1,NA,NA
2013-11-16,Williamtown,15.1,20.9,NA,NA,NA,SSE,48,SSE,SSE,24,30,68,72,1015.2,1013.3,8,3,19,20.1,NA,NA
2013-11-21,Williamtown,16.8,27,0,5.4,NA,ENE,46,NE,E,17,30,68,56,1012.4,1009.8,5,1,22.7,26.1,No,NA
2013-11-22,Williamtown,19.4,24.7,NA,NA,NA,NE,56,NE,ENE,28,24,74,76,1008.9,1008.4,7,1,21.1,22.5,NA,NA
2013-11-28,Williamtown,11.6,33.6,0,NA,NA,NW,35,NNW,NNW,11,13,65,22,1012.8,1006.1,NA,NA,20.4,32.5,No,NA
2013-12-05,Williamtown,20.6,28.3,4.2,8.2,NA,WNW,96,NW,NW,19,57,78,22,996.4,997.2,6,2,23.8,26.6,Yes,NA
2013-12-06,Williamtown,11.6,22.2,NA,NA,NA,WNW,48,W,SE,31,24,35,34,1012.3,1014.2,NA,1,17.5,20.6,NA,NA
2014-01-24,Williamtown,18.9,30.5,0.6,2.4,NA,ENE,37,NE,ENE,17,24,65,62,1014.7,1008.7,7,7,24.5,26.9,No,NA
2014-02-04,Williamtown,15.6,29.3,0,NA,NA,S,57,S,SSE,15,35,71,49,1015.2,1016.8,2,NA,22.7,27.4,No,NA
2014-02-05,Williamtown,17.1,25.6,NA,NA,NA,S,46,SSE,SSE,22,31,58,49,1022.8,1021.5,7,6,20.7,23.3,NA,NA
2014-02-06,Williamtown,16.8,24,NA,NA,NA,SE,35,SSW,SSE,9,24,70,56,1020,1017.5,8,8,20,22.1,NA,NA
2014-02-07,Williamtown,10.3,26.9,NA,NA,NA,SE,41,SSE,ESE,9,31,68,49,1017.6,1015.4,NA,NA,21.5,26.2,NA,NA
2014-02-08,Williamtown,12.4,30.9,NA,NA,NA,ENE,48,N,ENE,9,28,69,36,1018.4,1015.9,NA,NA,21.6,30,NA,NA
2014-02-09,Williamtown,14.5,33.6,NA,NA,NA,E,41,NNW,ENE,17,26,73,33,1019.3,1015.3,NA,NA,22.4,32.1,NA,NA
2014-02-10,Williamtown,14.5,27.4,NA,NA,NA,S,46,SW,SSE,19,28,72,70,1018.3,1016.7,8,5,23.9,25.7,NA,NA
2014-02-11,Williamtown,20.3,27.1,NA,NA,NA,SE,37,S,SE,15,24,79,65,1017.1,1014.5,1,NA,23.1,25.9,NA,NA
2014-02-12,Williamtown,18.1,28.6,NA,NA,NA,SE,44,ESE,SE,9,31,67,57,1016.2,1014.6,NA,NA,25,27.8,NA,NA
2014-02-13,Williamtown,20.2,30.1,NA,NA,NA,E,48,ENE,ENE,19,28,64,45,1014.9,1010.5,NA,NA,25.1,27.8,NA,NA
2014-02-14,Williamtown,19.4,25,NA,NA,NA,N,20,NE,NE,4,11,95,71,1008.5,1006.4,7,8,20.5,24.2,NA,NA
2014-02-15,Williamtown,20.3,25.6,NA,NA,NA,NE,35,NE,NE,11,20,95,78,1003.5,999.5,6,2,21.2,25.1,NA,NA
2014-02-16,Williamtown,21.2,26.1,NA,NA,NA,SW,67,N,N,6,13,85,94,1001,1001.4,7,8,25,23.8,NA,NA
2014-02-28,Williamtown,20.2,23.2,17.4,NA,NA,E,33,S,ESE,11,19,97,82,1021.2,1020.4,8,8,20.2,22.9,Yes,NA
2014-03-05,Williamtown,13.4,30.5,0,6.2,NA,SW,54,NW,NNW,9,7,98,40,1019.5,1014.9,6,2,17.7,29.3,No,NA
2014-03-06,Williamtown,16.9,26.5,NA,NA,NA,S,48,NW,S,11,33,87,66,1018.1,1018.2,8,3,21.8,25.5,NA,NA
2014-03-07,Williamtown,17.1,27.8,NA,NA,NA,SE,33,WSW,ESE,9,20,88,59,1020.1,1018,3,NA,21.8,27,NA,NA
2014-03-08,Williamtown,18,28.2,NA,NA,NA,ENE,41,NE,ENE,13,24,68,42,1022.3,1020.4,NA,2,23,26.5,NA,NA
2014-03-20,Williamtown,15.5,27.2,0,4.4,NA,SE,37,S,ESE,7,24,84,64,1026.4,1024.2,2,4,22.7,25.6,No,NA
2014-03-21,Williamtown,19,25.3,NA,NA,NA,NNE,33,NA,NE,0,17,91,70,1022.4,1019.6,7,1,21,24.3,NA,NA
2014-03-22,Williamtown,14.5,30.5,NA,NA,NA,E,28,NW,N,11,9,98,42,1018.7,1015.4,8,NA,17.9,29.7,NA,NA
2014-03-27,Williamtown,20.2,22.6,5.4,2.2,NA,NE,20,E,ENE,7,9,87,90,1022.1,1019.9,8,8,21.2,22.3,Yes,NA
2014-03-28,Williamtown,18.4,24.4,NA,NA,NA,W,48,N,ESE,2,13,95,82,1017.5,1013.7,8,8,19.2,22.6,NA,NA
2014-04-03,Williamtown,15.2,29.9,0,3.8,NA,ESE,30,NA,SE,0,17,95,57,1017.3,1014.7,5,5,19.3,28.9,No,NA
2014-04-04,Williamtown,19.3,23.4,NA,NA,NA,S,30,SW,S,11,17,90,92,1018.2,1015.8,7,8,21.5,21.1,NA,NA
2014-04-05,Williamtown,20,24.9,NA,NA,NA,SSE,31,SSW,S,7,22,91,68,1018.3,1016.6,8,1,20.8,24.3,NA,NA
2014-04-10,Williamtown,13.4,24.5,0,4,NA,NNE,17,NA,SSE,0,11,70,72,1016.6,1012.4,5,7,21.7,22.5,No,NA
2014-04-11,Williamtown,18.6,28.5,NA,NA,NA,NW,57,N,WNW,13,31,83,51,1007.7,1003.5,NA,2,21.9,27.1,NA,NA
2014-04-24,Williamtown,10.5,30.8,0,8,NA,WNW,41,NW,W,22,24,66,30,1014.5,1012.1,1,6,19.1,29.5,No,NA
2014-04-25,Williamtown,14.1,21.4,NA,NA,NA,WNW,56,W,NNE,28,15,86,57,1023.1,1019.7,8,NA,15.8,20.7,NA,NA
2014-05-01,Williamtown,10.2,20.7,6.2,3,NA,S,26,WNW,SSE,15,13,67,58,1017.6,1013.9,2,2,15.9,20.1,Yes,NA
2014-05-02,Williamtown,11.7,23,NA,NA,NA,W,39,WNW,W,19,17,60,35,1008.4,1002.7,NA,NA,17.8,22.3,NA,NA
2014-05-03,Williamtown,12,17.5,NA,NA,NA,WNW,76,WNW,WNW,39,50,55,39,999.1,997,1,1,14.1,16,NA,NA
2014-05-08,Williamtown,10.8,19.6,1.2,4.6,NA,NA,NA,WNW,SW,17,17,78,88,1026.1,1023.9,6,7,14,16,Yes,NA
2014-05-09,Williamtown,13,21.1,NA,NA,NA,W,22,NNW,ENE,11,9,88,50,1026.3,1023.8,8,4,15,20.1,NA,NA
2014-05-22,Williamtown,9.3,24.4,0,2.4,NA,WNW,30,NW,NW,20,13,80,44,1024.5,1020,0,1,14.8,23.7,No,NA
2014-05-23,Williamtown,9.4,25.2,NA,NA,NA,WNW,37,WNW,WNW,11,26,83,39,1019.5,1014.2,NA,NA,13.7,24.8,NA,NA
2014-05-29,Williamtown,9.8,21.4,0,8,NA,S,35,WNW,SSW,20,26,66,66,1023.5,1021.8,1,3,15.3,20.1,No,NA
2014-05-31,Williamtown,9.9,20.9,10,NA,NA,E,31,NE,E,2,17,90,64,1026.5,1022.7,8,7,16.3,19.5,Yes,NA
2014-06-05,Williamtown,13.4,20.3,1.8,1.2,NA,SE,35,WNW,E,15,9,89,72,1025.2,1023,7,4,15.1,19.3,Yes,NA
2014-06-06,Williamtown,14.3,19,NA,NA,NA,SSW,50,SW,SW,15,22,94,83,1025.3,1023.2,8,8,14.9,16.2,NA,NA
2014-06-12,Williamtown,11.2,20.4,0,1.6,NA,NW,22,WNW,N,15,7,86,46,1022.5,1019.3,7,6,12.7,19.5,No,NA
2014-06-13,Williamtown,7.2,20.1,NA,NA,NA,NW,19,NW,NA,11,0,90,73,1019.4,1015.5,NA,NA,11.3,18.8,NA,NA
2014-06-14,Williamtown,11.3,19.6,NA,NA,NA,WNW,33,NW,WNW,11,13,96,64,1013,1010.1,7,7,13.5,19.2,NA,NA
2014-06-17,Williamtown,9,18.9,0,4.2,NA,WNW,46,WNW,W,28,13,58,51,1024.6,1023.9,1,3,13.5,17.2,No,NA
2014-06-19,Williamtown,6.4,19.2,1,1.8,NA,NW,19,WNW,NNE,11,13,96,53,1028.4,1023.9,2,1,10.2,18.8,No,NA
2014-06-20,Williamtown,7.8,21.4,NA,NA,NA,SSE,19,NA,WSW,0,7,92,85,1021.1,1017.4,NA,8,12.7,16.8,NA,NA
2014-06-26,Williamtown,11.1,19.6,0,7.6,NA,WNW,74,WNW,WNW,43,37,42,35,1020.6,1019.7,0,2,15.4,19,No,NA
2014-06-27,Williamtown,5.9,19.9,NA,NA,NA,WNW,39,WNW,NW,17,9,63,39,1022.5,1016.8,NA,NA,12.6,19.4,NA,NA
2014-06-28,Williamtown,0.2,21.4,NA,NA,NA,NNW,57,NNE,N,15,22,57,66,1010,1002.9,NA,7,11.9,15.7,NA,NA
2014-07-10,Williamtown,8,15.3,0,4,NA,NW,74,WNW,WNW,33,48,39,39,1008.5,1007.7,2,2,12.3,14.7,No,NA
2014-07-11,Williamtown,9.2,17.2,NA,NA,NA,WNW,59,WNW,WNW,43,31,46,36,1018.8,1016.8,NA,NA,12.8,16.3,NA,NA
2014-07-12,Williamtown,5.5,17.4,NA,NA,NA,WNW,54,WNW,NW,28,31,56,32,1021,1017.9,NA,NA,10.7,17,NA,NA
2014-07-17,Williamtown,7.5,18.3,2.6,2.2,NA,WNW,74,WNW,WNW,26,39,58,35,1015,1011,0,2,13.9,17.8,Yes,NA
2014-07-18,Williamtown,4.7,16.4,NA,NA,NA,W,56,W,W,33,30,48,29,1012.1,1011.5,NA,4,11,15.7,NA,NA
2014-07-24,Williamtown,3.7,16.3,0,1.4,NA,NNW,20,WNW,N,13,7,95,69,1023,1020.1,5,6,9.3,15.8,No,NA
2014-07-25,Williamtown,4.4,17.2,NA,NA,NA,NNW,30,NW,NW,15,9,85,75,1023.7,1022.2,NA,7,11.5,15.8,NA,NA
2014-07-26,Williamtown,11.1,16.2,NA,NA,NA,NNW,31,NW,NW,9,15,97,86,1024.7,1022.3,8,8,13.3,13.9,NA,NA
2014-07-31,Williamtown,4,25,0,6.2,NA,WNW,59,NW,NW,13,30,48,12,1017.2,1010.7,0,0,15.1,24.3,No,NA
2014-08-01,Williamtown,3,21.2,NA,NA,NA,WNW,69,NW,WNW,20,39,28,32,1008.2,1009,NA,1,17.3,18.6,NA,NA
2014-08-07,Williamtown,5.1,18.3,0,3.6,NA,W,35,WNW,S,24,19,55,58,1029.7,1027.8,7,6,11.9,17.4,No,NA
2014-08-08,Williamtown,5.5,18.2,NA,NA,NA,S,28,WNW,S,15,20,81,67,1032.1,1029.4,8,8,10.5,17.5,NA,NA
2014-08-09,Williamtown,3.9,21.4,NA,NA,NA,WNW,37,WNW,WNW,17,24,99,28,1030.9,1025.9,8,NA,8.9,21.1,NA,NA
2014-08-11,Williamtown,4.6,15.3,0.2,11.4,NA,S,50,WSW,SSW,13,33,53,52,1024.9,1024.3,1,6,11.9,13.7,No,NA
2014-08-12,Williamtown,4.1,16.1,NA,NA,NA,S,39,WNW,SSW,15,26,74,65,1029.6,1027.5,8,8,9.4,14.6,NA,NA
2014-08-13,Williamtown,8.8,17.2,NA,NA,NA,S,41,WNW,S,13,24,94,49,1032.6,1031.6,8,8,10.7,16.3,NA,NA
2014-08-14,Williamtown,3.4,18,NA,NA,NA,S,33,WNW,S,13,24,74,53,1034.8,1032.4,NA,NA,10.4,16.7,NA,NA
2014-08-15,Williamtown,6.3,18.5,NA,NA,NA,S,31,NW,SE,13,20,80,54,1031.2,1026.4,NA,8,12.7,17.4,NA,NA
2014-08-21,Williamtown,8.5,17.8,1.2,3.4,NA,SSE,33,W,SSE,13,20,88,65,1028.4,1026.1,7,6,12.8,16.8,Yes,NA
2014-08-22,Williamtown,10.7,18.7,NA,NA,NA,SSE,35,WSW,SSE,13,24,97,67,1031.1,1028.3,8,NA,14.1,17.8,NA,NA
2014-08-23,Williamtown,8.9,17.8,NA,NA,NA,SSE,30,SW,NNE,7,9,92,70,1030.7,1028.4,8,8,14.3,16.8,NA,NA
2014-08-28,Williamtown,12.1,20.3,12.4,4,NA,SSE,63,SSE,SSE,22,33,57,51,1025.1,1024.3,6,2,17.7,18.5,Yes,NA
2014-08-29,Williamtown,8.8,18.5,NA,NA,NA,SSW,57,WSW,SSW,24,33,75,77,1026.1,1023.1,8,8,13.5,14.9,NA,NA
